timestamp_ns,timestamp_s,timestamp_readable,expected_x,expected_y,expected_z,swerve_x,swerve_y,swerve_z,turtlebot3_x,turtlebot3_y,turtlebot3_z
1748860115491570396,1748860115.491570,2025-06-02 17:28:35.491,-0.6,0.0,0.0,-0.45453608925281813,0.013304505197483413,0.16436005066442833,0.026914286991598958,-0.001065787813622013,0.0
1748860116068355779,1748860116.068356,2025-06-02 17:28:36.068,-0.6,0.0,0.0,-0.44725146624789325,0.015171494154173393,0.16261101678319384,0.07524393137017538,-0.001556004048036259,0.0
1748860116486733047,1748860116.486733,2025-06-02 17:28:36.486,-0.6,0.0,0.0,-0.4496588782301888,0.013790347508229852,0.17009532815183492,0.11741538038000604,0.0002634345783120346,0.0
1748860116858425504,1748860116.858426,2025-06-02 17:28:36.858,-0.6,0.0,0.0,-0.4457001590910616,0.019641401057946258,0.17006332156879028,0.16129018460249311,0.0014688257528907866,0.0
1748860117295216952,1748860117.295217,2025-06-02 17:28:37.295,1.0,0.0,0.0,-0.3791185691265199,0.011707597065793393,0.16864869365839796,0.201741331177886,0.002179574639982211,0.0
1748860117659554122,1748860117.659554,2025-06-02 17:28:37.659,1.0,0.0,0.0,-0.2589385798079955,0.01447955900213368,0.15843854728923232,0.2473693283391976,0.0006823820986505276,0.0
1748860118065052554,1748860118.065053,2025-06-02 17:28:38.065,1.0,0.0,0.0,-0.21049652329435198,0.005480789945063749,0.15766150964596876,0.30524050806527514,0.006148373560293571,0.0
1748860118467316065,1748860118.467316,2025-06-02 17:28:38.467,1.0,0.0,0.0,-0.21956863262530762,0.0022774809507302,0.16703049109747276,0.3618959965342644,0.007115174059017213,0.0
1748860118855950741,1748860118.855951,2025-06-02 17:28:38.855,1.0,0.0,0.0,-0.205525641402043,-0.004547559707124513,0.17411204866816368,0.4211346062049798,0.007965694384640972,0.0
1748860119250376910,1748860119.250377,2025-06-02 17:28:39.250,1.0,0.0,0.0,-0.11385510168919899,0.015143135473351341,0.16213980412321666,0.47846362852826857,0.010785298730622905,0.0
1748860119665488200,1748860119.665488,2025-06-02 17:28:39.665,1.0,0.0,0.0,0.04658940305887321,0.034685192023936745,0.12375804088337215,0.538273753129544,0.014330852504616251,0.0
1748860120040624079,1748860120.040624,2025-06-02 17:28:40.040,1.0,0.0,0.0,0.07003067224382953,0.039885675053821006,0.10608978739509342,0.5974070332346646,0.017037176768033346,0.0
1748860120461944343,1748860120.461944,2025-06-02 17:28:40.461,1.0,0.0,0.0,0.06429379383627254,0.03857319294625219,0.11359567380837429,0.6582430031875035,0.017129998263969513,0.0
1748860120848487985,1748860120.848488,2025-06-02 17:28:40.848,1.0,0.0,0.0,0.08675509790062219,0.027643725861586588,0.11259730174892038,0.7201758389881656,0.018668128558546424,0.0
1748860121248848387,1748860121.248848,2025-06-02 17:28:41.248,1.0,0.0,0.0,0.20490537739262482,0.029711996996948875,0.1059190170538297,0.7831023851464026,0.019021440799502336,0.0
1748860121662449846,1748860121.662450,2025-06-02 17:28:41.662,1.0,0.0,0.0,0.36554297393297713,0.02480702933668446,0.08837778709242888,0.8433307680380131,0.019937948894604464,0.0
1748860122046352935,1748860122.046353,2025-06-02 17:28:42.046,1.0,0.0,0.0,0.37058604246850224,0.023506952038762904,0.09094421754703558,0.9023923078125035,0.02152906538582844,0.0
1748860122454995067,1748860122.454995,2025-06-02 17:28:42.454,1.0,0.0,0.0,0.36890253582977733,0.0193513645028692,0.10089173296924685,0.9596789826737213,0.02660804469378487,0.0
1748860124246926379,1748860124.246926,2025-06-02 17:28:44.246,1.0,0.0,0.0,0.4968975772873578,0.05411042750474872,0.05763243674134512,0.9667681268608571,0.024459263878622704,0.0
1748860124462113830,1748860124.462114,2025-06-02 17:28:44.462,1.0,0.0,0.0,0.5061050492205718,0.09340584563810345,0.027495197108428432,0.968370296213191,0.0288742104044953,0.0
1748860124648327669,1748860124.648328,2025-06-02 17:28:44.648,1.0,0.0,0.0,0.5236171732234715,0.13889979994781215,-0.0034196812653855546,0.968728598863564,0.029336854752217235,0.0
1748860124850584024,1748860124.850584,2025-06-02 17:28:44.850,1.0,0.0,0.0,0.5581409905777706,0.18779435086875323,-0.05673112338753422,0.9732715335854027,0.028277428960773603,0.0
1748860135905262354,1748860135.905262,2025-06-02 17:28:55.905,1.0,0.0,0.0,0.9758511701056983,-0.03753071349229764,-0.23857322218064372,0.9759337684268315,0.02728264221815387,0.0
1748860140306503824,1748860140.306504,2025-06-02 17:29:00.306,1.0,0.0,0.0,1.0019060387391405,-0.47105792770666005,0.32383437621913347,0.9779281851879287,0.03010056524303147,0.0
1748860141699990479,1748860141.699991,2025-06-02 17:29:01.699,1.0,0.0,0.0,1.000683585741919,-0.4971014210875981,0.20799200779146987,0.9800638714384412,0.03216384578528147,0.0
1748860143106793919,1748860143.106794,2025-06-02 17:29:03.106,1.0,0.0,0.0,0.9951512435770709,-0.4977593661425168,0.10863134464124088,0.9826863392197908,0.03253813949578448,0.0
1748860144564041068,1748860144.564041,2025-06-02 17:29:04.564,1.0,0.0,0.0,0.997542422437487,-0.6869913006124466,-0.021447379794806154,0.9839891898563942,0.030674119701769132,0.0
1748860145958990162,1748860145.958990,2025-06-02 17:29:05.958,1.0,0.0,0.0,0.9955112067002289,-0.725483655859869,0.10408628334618733,0.9864373903944069,0.02564588675935117,0.0
1748860147350431472,1748860147.350431,2025-06-02 17:29:07.350,1.0,0.0,0.0,1.0039388569028742,-0.7394661658606035,0.14689228204588242,0.9876077713056896,0.023212061006845093,0.0
1748860148147143543,1748860148.147143,2025-06-02 17:29:08.147,1.0,0.0,0.0,1.0059855196119407,-0.7411383956058222,0.14600734534557758,0.9880892050313113,0.01967581249673993,0.0
1748860148788192598,1748860148.788193,2025-06-02 17:29:08.788,1.0,0.0,0.0,1.0050694310857262,-0.7410892828447981,0.1532530773182263,0.9918710866152595,-0.029699300367003034,0.0
1748860149397956580,1748860149.397957,2025-06-02 17:29:09.397,1.0,0.0,0.0,1.0014538406734936,-0.8275237735995247,0.15024918797717188,0.9960131580618281,-0.08335014093670498,0.0
1748860149765655022,1748860149.765655,2025-06-02 17:29:09.765,1.0,0.0,0.0,1.0028522484972744,-0.9511466260280316,0.14324414124293872,0.9990372369574998,-0.12806158520557817,0.0
1748860150153123170,1748860150.153123,2025-06-02 17:29:10.153,1.0,0.0,0.0,0.9995389793317768,-0.9710783014793809,0.14056894937657016,1.0045926674122128,-0.1889786750642971,0.0
1748860150570024565,1748860150.570024,2025-06-02 17:29:10.570,1.0,0.0,0.0,0.9994277696869028,-0.9779914764144981,0.1500378023446533,1.008555880076809,-0.2577598810714183,0.0
1748860151365719492,1748860151.365720,2025-06-02 17:29:11.365,1.0,0.0,0.0,0.9842966516637058,-1.0658887841329332,0.14423787023262719,1.0125542368022613,-0.34699314247868385,0.0
1748860151741341553,1748860151.741341,2025-06-02 17:29:11.741,1.0,0.0,0.0,0.9818688236101578,-1.220841435925199,0.14000257429915486,1.012497234845418,-0.41585185512568057,0.0
1748860151949453937,1748860151.949454,2025-06-02 17:29:11.949,1.0,0.0,0.0,0.9820512492914002,-1.3138043014656147,0.13394051500260143,1.0028088282428378,-0.48471437767827874,0.0
1748860152149836738,1748860152.149837,2025-06-02 17:29:12.149,1.0,0.0,0.0,0.9868359471478393,-1.3377250924525388,0.13527237446762283,1.0033198253814342,-0.550730026937507,0.0
1748860152379964098,1748860152.379964,2025-06-02 17:29:12.379,1.0,0.0,0.0,0.9795419760280951,-1.3318667671511626,0.1361418461209805,0.9991464419518968,-0.623044806809381,0.0
1748860152755540660,1748860152.755541,2025-06-02 17:29:12.755,1.0,0.0,0.0,0.9733355956924177,-1.3403449355266308,0.14707329600493269,0.9917461000040206,-0.6915290600241508,0.0
1748860152964490948,1748860152.964491,2025-06-02 17:29:12.964,1.0,0.0,0.0,0.9725355867732017,-1.3476144125652667,0.1501379611666347,0.9852414971901962,-0.7634238448813765,0.0
1748860153358761054,1748860153.358761,2025-06-02 17:29:13.358,1.0,0.0,0.0,0.9767919686378823,-1.4348765719782013,0.13978516635455407,0.9831359444551215,-0.8312028415851447,0.0
1748860153545854680,1748860153.545855,2025-06-02 17:29:13.545,1.0,0.0,0.0,0.9792131681489412,-1.5131975667619897,0.13347905747243027,0.9811086150374496,-0.8772251773582922,0.0
