timestamp_ns,timestamp_s,timestamp_readable,expected_x,expected_y,expected_z,swerve_x,swerve_y,swerve_z,turtlebot3_x,turtlebot3_y,turtlebot3_z
1746827475151021147,1746827475.151021,2025-05-09 21:51:15.151,-0.6,0.0,0.0,1.0287040031245211,-0.05381851300696,0.1440258174572784,1.0072206470790963,-0.5266562407001808,0.0
1746827536425997596,1746827536.425997,2025-05-09 21:52:16.425,1.0,0.0,0.0,1.0372091081707244,-0.23658046865957832,0.1381094852984389,1.0294497512260778,-0.7906510145172457,0.0
1746827549021292323,1746827549.021292,2025-05-09 21:52:29.021,1.0,-3.0,0.0,1.0477327933321605,-0.4754820169472795,0.1543869784515382,1.0388607092231255,-1.0428164875047587,0.0
1746827561886746417,1746827561.886746,2025-05-09 21:52:41.886,4.5,-3.0,0.0,1.0626935030462625,-0.7626465074874402,0.15706536663034204,1.0594945326426042,-1.3015492600408982,0.0
1746827574529152683,1746827574.529153,2025-05-09 21:52:54.529,,,,1.0775060863147556,-0.9851041340344693,0.17089875997851464,1.0790418660285894,-1.5559672979832222,0.0
1746827587372141344,1746827587.372141,2025-05-09 21:53:07.372,,,,1.0937995070658202,-1.2876195821768717,0.18217089821015484,1.1233687267343506,-1.8274488959035662,0.0
1746827600020584625,1746827600.020585,2025-05-09 21:53:20.020,,,,1.134597810911953,-1.5390434160881479,0.18704005698743814,1.1450601666445996,-2.0899932647966475,0.0
1746827612652885625,1746827612.652885,2025-05-09 21:53:32.652,,,,1.1574584416867164,-1.8296899102827655,0.2072159901250609,1.1415739224341857,-2.343595052832043,0.0
1746827625465074987,1746827625.465075,2025-05-09 21:53:45.465,,,,1.1562755661479105,-2.034820537406237,0.21703473384741429,1.134586702442784,-2.5921110696588525,0.0
1746827638125827077,1746827638.125827,2025-05-09 21:53:58.125,,,,1.1424599750118127,-2.304458090538932,0.15099171797587013,1.122343519070865,-2.8368874759082554,0.0
