timestamp_ns,timestamp_s,timestamp_readable,expected_x,expected_y,expected_z,swerve_x,swerve_y,swerve_z,turtlebot3_x,turtlebot3_y,turtlebot3_z
1748858533243134508,1748858533.243134,2025-06-02 17:02:13.243,-0.6,0.0,0.0,-0.42830288836049507,-0.018148368994764994,0.13401593219301217,0.04607466664612839,-0.0029984780991254277,0.0
1748858533848452060,1748858533.848452,2025-06-02 17:02:13.848,-0.6,0.0,0.0,-0.42908336346283604,-0.014650528772161928,0.13602306613057302,0.09647325885698851,-0.00015860295738151845,0.0
1748858534231904018,1748858534.231904,2025-06-02 17:02:14.231,-0.6,0.0,0.0,-0.42886294909910544,-0.008840333612517582,0.1356679013552098,0.13651038537870336,0.00025792989838930696,0.0
1748858534632719709,1748858534.632720,2025-06-02 17:02:14.632,-0.6,0.0,0.0,-0.4236307986988891,-0.007485620057215497,0.14242987904056645,0.1880649595698161,0.0022754113228871773,0.0
1748858535829761546,1748858535.829762,2025-06-02 17:02:15.829,1.0,0.0,0.0,-0.12181894091528023,-0.009285044688269843,0.11421790124607073,0.23945591425417684,0.003827640824134741,0.0
1748858535832248339,1748858535.832248,2025-06-02 17:02:15.832,1.0,0.0,0.0,-0.12181894091528023,-0.009285044688269843,0.11421790124607073,0.29504203804850854,0.008594211980540343,0.0
1748858535869729209,1748858535.869729,2025-06-02 17:02:15.869,1.0,0.0,0.0,-0.11467715095621916,-0.010364399818102835,0.11421790124607063,0.35473685222093837,0.012878147203718257,0.0
1748858536246798741,1748858536.246799,2025-06-02 17:02:16.246,1.0,0.0,0.0,-0.136174774113333,0.0025693540087531955,0.11716514768468407,0.4173617192885987,0.016189514113525802,0.0
1748858536627679295,1748858536.627679,2025-06-02 17:02:16.627,1.0,0.0,0.0,-0.12653887131363323,0.022753230168247495,0.10557801467093489,0.48073377052787575,0.016790421694638843,0.0
1748858537032486566,1748858537.032487,2025-06-02 17:02:17.032,1.0,0.0,0.0,-0.0768564099558266,0.04762379963442968,0.07837508030626789,0.5464255810914355,0.01876316946006617,0.0
1748858537447098061,1748858537.447098,2025-06-02 17:02:17.447,1.0,0.0,0.0,0.07296106226311733,0.039463783001511266,0.06356648147120832,0.6148117557713627,0.01919224331668842,0.0
1748858537842757795,1748858537.842758,2025-06-02 17:02:17.842,1.0,0.0,0.0,0.21053562426544636,0.03133286132135372,0.052153665696152374,0.6827945162952628,0.01892707376164192,0.0
