timestamp_ns,timestamp_s,timestamp_readable,expected_x,expected_y,expected_z,swerve_x,swerve_y,swerve_z,turtlebot3_x,turtlebot3_y,turtlebot3_z
1748778680151406326,1748778680.151406,2025-06-01 18:51:20.151,1.0,0.0,0.0,-0.3645191714918671,0.022160910773379054,0.11157368544740717,0.23601830278945893,0.002259086590753725,0.0
1748778681556376670,1748778681.556376,2025-06-01 18:51:21.556,1.0,0.0,0.0,-0.06540735514636042,0.018226623778055992,0.09752330827693681,0.5113087572666336,0.006094030857675462,0.0
1748778683451044059,1748778683.451044,2025-06-01 18:51:23.451,1.0,0.0,0.0,0.16403558493000858,0.008239931595085043,0.07403419457093313,0.7728760020577445,0.01555891537470052,0.0
1748778698990677704,1748778698.990678,2025-06-01 18:51:38.990,1.0,0.0,0.0,0.49745646474141525,0.12445923452661359,0.02986349082455264,0.9819257111651954,0.028777367270674814,0.0
1748778699446500295,1748778699.446500,2025-06-01 18:51:39.446,1.0,0.0,0.0,0.9872013350286948,0.025091240133458488,0.0,0.9872013350286948,0.025091240133458488,0.0
1748778699855761087,1748778699.855761,2025-06-01 18:51:39.855,1.0,0.0,0.0,0.9897566960748899,0.02475007152206339,0.0,0.9897566960748899,0.02475007152206339,0.0
1748778700045047529,1748778700.045048,2025-06-01 18:51:40.045,1.0,0.0,0.0,0.9931167511190199,0.01969215726422177,0.0,0.9931167511190199,0.01969215726422177,0.0
1748778700294984181,1748778700.294984,2025-06-01 18:51:40.294,1.0,0.0,0.0,0.9949764339993268,0.015166079458233516,0.0,0.9949764339993268,0.015166079458233516,0.0
1748778700643662726,1748778700.643663,2025-06-01 18:51:40.643,1.0,0.0,0.0,0.9992470219003697,0.008763761610227504,0.0,0.9992470219003697,0.008763761610227504,0.0
1748778703839547121,1748778703.839547,2025-06-01 18:51:43.839,1.0,0.0,0.0,1.0111294674563276,-0.24861783760885012,0.0,1.0111294674563276,-0.24861783760885012,0.0
1748778705264670282,1748778705.264670,2025-06-01 18:51:45.264,1.0,0.0,0.0,1.0270761994584563,-0.524969199475811,0.0,1.0270761994584563,-0.524969199475811,0.0
1748778708252126267,1748778708.252126,2025-06-01 18:51:48.252,1.0,0.0,0.0,1.0313683318311628,-0.7814081348523484,0.0,1.0313683318311628,-0.7814081348523484,0.0
1748778709250210476,1748778709.250211,2025-06-01 18:51:49.250,1.0,0.0,0.0,1.026295782474759,-0.8251143239866298,0.0,1.026295782474759,-0.8251143239866298,0.0
1748778720702539565,1748778720.702539,2025-06-01 18:52:00.702,1.0,0.0,0.0,1.0031267416722207,-0.5084992735344493,0.07033834132507369,1.0185189801136496,-1.098533617374371,0.0
1748778722903955887,1748778722.903956,2025-06-01 18:52:02.903,1.0,0.0,0.0,1.036305959391936,-0.8938501363034654,0.02351489870696495,1.0282157484062953,-1.3596012228150811,0.0
1748778725716115196,1748778725.716115,2025-06-01 18:52:05.716,1.0,-3.0,0.0,1.075891508885529,-1.1110299147127227,-0.0380918852705357,1.0185876833157053,-1.636513301278998,0.0
1748778729754262297,1748778729.754262,2025-06-01 18:52:09.754,1.0,-3.0,0.0,1.0442419185507206,-1.291644058470501,0.05165167702866749,0.9977812589069995,-1.935472512096053,0.0
1748778732555907106,1748778732.555907,2025-06-01 18:52:12.555,1.0,-3.0,0.0,1.0252984605396978,-1.6565368086026693,0.06431065486173451,0.9992544628033679,-2.2004822171575786,0.0
1748778734146003943,1748778734.146004,2025-06-01 18:52:14.146,1.0,-3.0,0.0,1.001609850876639,-1.867081974120464,0.07855691429580258,1.0135965229041428,-2.450692833419937,0.0
1748778735562929466,1748778735.562929,2025-06-01 18:52:15.562,1.0,-3.0,0.0,0.9956322918791572,-2.05948031479524,0.09331383595868001,1.0259931995145017,-2.700634050759577,0.0
1748778737546377133,1748778737.546377,2025-06-01 18:52:17.546,1.0,-3.0,0.0,1.0979432458905334,-2.3930397657692257,-0.03222937430128042,1.0425135561046275,-2.8081175337577924,0.0
1748778739341886595,1748778739.341887,2025-06-01 18:52:19.341,1.0,-3.0,0.0,1.0084463927921037,-2.355063906014296,0.04467641392846333,1.0466175230004413,-2.8551374754376657,0.0
1748778746395042101,1748778746.395042,2025-06-01 18:52:26.395,1.0,-3.0,0.0,0.8370600542948405,-2.5860080470505076,0.16190486645942584,1.0491547580362879,-3.069222718389181,0.0
1748778746791809160,1748778746.791809,2025-06-01 18:52:26.791,1.0,-3.0,0.0,0.7230805445764337,-2.7359169079683983,0.31337309636928223,1.0418097979041783,-3.053949905350994,0.0
1748778747008318450,1748778747.008318,2025-06-01 18:52:27.008,1.0,-3.0,0.0,1.0311248446426413,-3.0476891870455973,0.0,1.0311248446426413,-3.0476891870455973,0.0
1748778747207977429,1748778747.207978,2025-06-01 18:52:27.207,1.0,-3.0,0.0,1.0161625809854091,-3.0397717518790333,0.0,1.0161625809854091,-3.0397717518790333,0.0
1748778747613693401,1748778747.613693,2025-06-01 18:52:27.613,1.0,-3.0,0.0,1.0228628998500071,-3.042817808510096,0.0,1.0228628998500071,-3.042817808510096,0.0
1748778751600584145,1748778751.600584,2025-06-01 18:52:31.600,1.0,-3.0,0.0,1.2967946006172828,-3.0247786624887305,0.0,1.2967946006172828,-3.0247786624887305,0.0
1748778753012545353,1748778753.012545,2025-06-01 18:52:33.012,1.0,-3.0,0.0,1.5485862780736046,-3.021865136765594,0.0,1.5485862780736046,-3.021865136765594,0.0
1748778754609991145,1748778754.609991,2025-06-01 18:52:34.609,1.0,-3.0,0.0,0.908327368903117,-2.9819067849605045,0.6538007741067041,1.8091508742405453,-3.037289772486284,0.0
1748778765650643191,1748778765.650643,2025-06-01 18:52:45.650,1.0,-3.0,0.0,1.442708528584904,-3.0172427971532216,0.041012965228072754,2.065679020664113,-3.031305426661181,0.0
1748778772249751749,1748778772.249752,2025-06-01 18:52:52.249,3.4,-3.0,0.0,1.7940156973974846,-3.0097529073921248,0.0808925762323512,2.316717030619123,-3.0233126828985766,0.0
